geracao;media da geracao;fitness do melhor da geracao;fitness do pior da geracao;relacao entre melhor e pior;fitness do melhor da run
Probabilidade Recombinação: 0.7
Probabilidade Mutação: 0.05
Tipo de Selecção: Torneio
Tipo de Mutação: Troca De Blocos
Tamanho População: 300
Máximo de Gerações: 5000000
3699;36.81;36.0;55.0;-19.0;36.0
3709;37.02333333333333;36.0;58.0;-22.0;36.0
3719;36.79333333333334;36.0;58.0;-22.0;36.0
3729;36.67333333333333;36.0;54.0;-18.0;36.0
3739;36.696666666666665;36.0;55.0;-19.0;36.0
3749;36.52;36.0;56.0;-20.0;36.0
3759;36.5;36.0;55.0;-19.0;36.0
3769;36.596666666666664;36.0;55.0;-19.0;36.0
3779;36.45666666666666;36.0;50.0;-14.0;36.0
3789;36.61666666666667;36.0;57.0;-21.0;36.0
3799;36.583333333333336;36.0;55.0;-19.0;36.0
3809;36.61333333333334;36.0;59.0;-23.0;36.0
3819;36.50333333333333;36.0;60.0;-24.0;36.0
3829;36.693333333333335;36.0;57.0;-21.0;36.0
3839;36.333333333333336;36.0;61.0;-25.0;36.0
3849;36.42666666666667;36.0;54.0;-18.0;36.0
3859;36.36666666666667;36.0;54.0;-18.0;36.0
3869;36.45333333333333;36.0;54.0;-18.0;36.0
3879;37.03333333333333;36.0;54.0;-18.0;36.0
3889;36.233333333333334;36.0;55.0;-19.0;36.0
3899;36.58;36.0;53.0;-17.0;36.0
3909;36.81;36.0;53.0;-17.0;36.0
3919;36.28666666666667;36.0;57.0;-21.0;36.0
3929;36.67333333333333;36.0;59.0;-23.0;36.0
3939;36.46;36.0;53.0;-17.0;36.0
3949;36.70666666666666;36.0;57.0;-21.0;36.0
3959;36.70666666666666;36.0;56.0;-20.0;36.0
3969;36.62;36.0;56.0;-20.0;36.0
3979;36.56;36.0;50.0;-14.0;36.0
3989;36.54666666666667;36.0;53.0;-17.0;36.0
3999;36.49333333333333;36.0;55.0;-19.0;36.0
4009;36.46;36.0;52.0;-16.0;36.0
4019;36.66;36.0;57.0;-21.0;36.0
4029;36.64666666666667;36.0;60.0;-24.0;36.0
4039;36.56666666666667;36.0;53.0;-17.0;36.0
4049;36.55;36.0;54.0;-18.0;36.0
4059;36.19;36.0;56.0;-20.0;36.0
4069;36.63666666666666;36.0;58.0;-22.0;36.0
4079;36.46666666666667;36.0;54.0;-18.0;36.0
4089;36.67;36.0;53.0;-17.0;36.0
4099;36.653333333333336;36.0;62.0;-26.0;36.0
4109;36.586666666666666;36.0;55.0;-19.0;36.0
4119;36.36666666666667;36.0;53.0;-17.0;36.0
4129;36.38333333333333;36.0;52.0;-16.0;36.0
4139;36.443333333333335;36.0;57.0;-21.0;36.0
4149;36.626666666666665;36.0;57.0;-21.0;36.0
4159;36.52;36.0;57.0;-21.0;36.0
4169;36.66;36.0;58.0;-22.0;36.0
4179;36.83;36.0;54.0;-18.0;36.0
4189;36.52;36.0;55.0;-19.0;36.0
4199;36.59;36.0;62.0;-26.0;36.0
4209;36.82;36.0;62.0;-26.0;36.0
4219;36.446666666666665;36.0;52.0;-16.0;36.0
4229;36.516666666666666;36.0;53.0;-17.0;36.0
4239;36.41;36.0;55.0;-19.0;36.0
4249;36.45;36.0;54.0;-18.0;36.0
4259;36.903333333333336;36.0;55.0;-19.0;36.0
4269;36.92;36.0;56.0;-20.0;36.0
4279;36.77;36.0;57.0;-21.0;36.0
4289;36.64333333333333;36.0;56.0;-20.0;36.0
4299;36.67666666666667;36.0;59.0;-23.0;36.0
4309;36.38333333333333;36.0;59.0;-23.0;36.0
4319;36.64333333333333;36.0;58.0;-22.0;36.0
