geracao;media da geracao;fitness do melhor da geracao;fitness do pior da geracao;relacao entre melhor e pior;fitness do melhor da run
Probabilidade Recombinação: 0.7
Probabilidade Mutação: 0.049999999999999996
Tipo de Selecção: Torneio
Tipo de Mutação: Simples
Tamanho População: 300
Máximo de Gerações: 15000
2839;13.62;7.0;35.0;-28.0;7.0
2849;13.31;7.0;26.0;-19.0;7.0
2859;13.346666666666666;7.0;30.0;-23.0;7.0
2869;13.536666666666667;7.0;26.0;-19.0;7.0
2879;13.346666666666666;7.0;26.0;-19.0;7.0
2889;13.69;7.0;23.0;-16.0;7.0
2899;13.69;7.0;28.0;-21.0;7.0
2909;13.63;7.0;30.0;-23.0;7.0
2919;13.28;7.0;27.0;-20.0;7.0
2929;13.973333333333333;7.0;26.0;-19.0;7.0
2939;13.273333333333333;7.0;31.0;-24.0;7.0
2949;12.813333333333333;7.0;24.0;-17.0;7.0
2959;12.926666666666666;7.0;24.0;-17.0;7.0
2969;13.65;7.0;34.0;-27.0;7.0
2979;13.586666666666666;7.0;31.0;-24.0;7.0
2989;13.4;7.0;26.0;-19.0;7.0
2999;13.2;7.0;27.0;-20.0;7.0
3009;13.383333333333333;7.0;28.0;-21.0;7.0
3019;13.766666666666667;7.0;24.0;-17.0;7.0
3029;13.446666666666667;7.0;25.0;-18.0;7.0
3039;13.783333333333333;7.0;27.0;-20.0;7.0
3049;13.09;7.0;26.0;-19.0;7.0
3059;13.526666666666667;7.0;27.0;-20.0;7.0
3069;13.57;7.0;31.0;-24.0;7.0
3079;13.203333333333333;7.0;28.0;-21.0;7.0
3089;12.916666666666666;7.0;23.0;-16.0;7.0
3099;12.92;7.0;27.0;-20.0;7.0
3109;13.573333333333334;7.0;28.0;-21.0;7.0
3119;13.28;7.0;26.0;-19.0;7.0
3129;13.226666666666667;7.0;27.0;-20.0;7.0
3139;13.553333333333333;7.0;33.0;-26.0;7.0
3149;12.89;7.0;30.0;-23.0;7.0
3159;13.596666666666666;7.0;26.0;-19.0;7.0
3169;13.826666666666666;7.0;28.0;-21.0;7.0
3179;13.46;7.0;26.0;-19.0;7.0
3189;13.493333333333334;7.0;30.0;-23.0;7.0
3199;13.386666666666667;7.0;34.0;-27.0;7.0
3209;13.436666666666667;7.0;25.0;-18.0;7.0
3219;13.17;7.0;30.0;-23.0;7.0
3229;13.13;7.0;26.0;-19.0;7.0
3239;13.356666666666667;7.0;26.0;-19.0;7.0
3249;13.81;7.0;25.0;-18.0;7.0
3259;13.636666666666667;7.0;27.0;-20.0;7.0
3269;13.283333333333333;7.0;25.0;-18.0;7.0
3279;13.443333333333333;7.0;25.0;-18.0;7.0
3289;13.18;7.0;29.0;-22.0;7.0
3299;13.35;7.0;25.0;-18.0;7.0
3309;13.726666666666667;7.0;27.0;-20.0;7.0
3319;13.283333333333333;7.0;27.0;-20.0;7.0
3329;13.516666666666667;7.0;26.0;-19.0;7.0
3339;13.71;7.0;31.0;-24.0;7.0
3349;13.393333333333333;7.0;25.0;-18.0;7.0
3359;14.05;7.0;29.0;-22.0;7.0
3369;12.796666666666667;7.0;25.0;-18.0;7.0
3379;13.41;7.0;30.0;-23.0;7.0
3389;13.33;7.0;26.0;-19.0;7.0
3399;13.396666666666667;7.0;25.0;-18.0;7.0
3409;13.143333333333333;7.0;28.0;-21.0;7.0
3419;13.206666666666667;7.0;25.0;-18.0;7.0
3429;13.413333333333334;7.0;30.0;-23.0;7.0
3439;14.06;7.0;25.0;-18.0;7.0
3449;13.19;7.0;28.0;-21.0;7.0
3459;13.5;7.0;30.0;-23.0;7.0
3469;13.196666666666667;7.0;22.0;-15.0;7.0
3479;12.926666666666666;7.0;23.0;-16.0;7.0
3489;13.32;7.0;26.0;-19.0;7.0
3499;13.06;7.0;34.0;-27.0;7.0
3509;13.836666666666666;7.0;26.0;-19.0;7.0
3519;13.33;7.0;26.0;-19.0;7.0
3529;13.08;7.0;22.0;-15.0;7.0
3539;13.633333333333333;7.0;31.0;-24.0;7.0
3549;13.293333333333333;7.0;29.0;-22.0;7.0
3559;12.89;7.0;27.0;-20.0;7.0
3569;13.12;7.0;29.0;-22.0;7.0
3579;13.506666666666666;7.0;28.0;-21.0;7.0
3589;13.246666666666666;7.0;25.0;-18.0;7.0
3599;13.666666666666666;7.0;26.0;-19.0;7.0
3609;13.056666666666667;7.0;24.0;-17.0;7.0
3619;13.39;7.0;23.0;-16.0;7.0
3629;13.51;7.0;26.0;-19.0;7.0
3639;13.483333333333333;7.0;25.0;-18.0;7.0
3649;12.956666666666667;7.0;26.0;-19.0;7.0
3659;13.856666666666667;7.0;28.0;-21.0;7.0
3669;13.44;7.0;25.0;-18.0;7.0
3679;13.24;7.0;28.0;-21.0;7.0
3689;13.79;7.0;30.0;-23.0;7.0
3699;13.09;7.0;30.0;-23.0;7.0
3709;12.926666666666666;7.0;28.0;-21.0;7.0
3719;13.53;7.0;29.0;-22.0;7.0
3729;13.783333333333333;7.0;26.0;-19.0;7.0
3739;13.143333333333333;7.0;27.0;-20.0;7.0
3749;14.003333333333334;7.0;31.0;-24.0;7.0
3759;13.596666666666666;7.0;28.0;-21.0;7.0
3769;13.486666666666666;7.0;30.0;-23.0;7.0
3779;13.77;7.0;28.0;-21.0;7.0
3789;13.403333333333334;7.0;25.0;-18.0;7.0
3799;13.7;7.0;26.0;-19.0;7.0
3809;12.856666666666667;7.0;29.0;-22.0;7.0
3819;13.12;7.0;25.0;-18.0;7.0
3829;13.78;7.0;24.0;-17.0;7.0
3839;13.556666666666667;7.0;24.0;-17.0;7.0
3849;13.773333333333333;7.0;25.0;-18.0;7.0
3859;13.55;7.0;32.0;-25.0;7.0
3869;12.89;7.0;24.0;-17.0;7.0
3879;13.18;7.0;27.0;-20.0;7.0
3889;13.66;7.0;27.0;-20.0;7.0
3899;13.096666666666666;7.0;27.0;-20.0;7.0
3909;13.653333333333334;7.0;30.0;-23.0;7.0
3919;13.21;7.0;27.0;-20.0;7.0
3929;13.326666666666666;7.0;29.0;-22.0;7.0
3939;13.976666666666667;7.0;30.0;-23.0;7.0
3949;13.736666666666666;7.0;29.0;-22.0;7.0
3959;13.44;7.0;29.0;-22.0;7.0
3969;12.926666666666666;7.0;26.0;-19.0;7.0
3979;13.823333333333334;7.0;28.0;-21.0;7.0
3989;13.11;7.0;24.0;-17.0;7.0
3999;13.316666666666666;7.0;29.0;-22.0;7.0
4009;13.646666666666667;7.0;27.0;-20.0;7.0
